Order ID,Order Date,Month,Customer ID,Region,Channel,Category,Product,Quantity,Unit Price,Unit Cost,Discount,Revenue,Cost,Profit,Rating,Returned
ORD-00346,2024-09-02,2024-09,CUS-0158,Midlands,Online,Fashion,Classic Trainers,1,70.44,32,0.15,59.87,32,27.87,3.8,No
ORD-00247,2024-09-02,2024-09,CUS-0204,North West,Marketplace,Electronics,Smart Watch,5,152.17,92,0.1,684.77,460,224.77,4.6,No
ORD-01006,2024-09-02,2024-09,CUS-0438,Wales,Online,Home,Air Fryer,2,124.42,69,0.2,199.07,138,61.07,4,No
ORD-01239,2024-09-03,2024-09,CUS-0526,North East,Marketplace,Fashion,Winter Jacket,2,94.29,46,0,188.58,92,96.58,4.4,No
ORD-01689,2024-09-04,2024-09,CUS-0092,Wales,Store,Sports,Fitness Tracker,3,53.16,27,0,159.48,81,78.48,5,No
ORD-00437,2024-09-04,2024-09,CUS-0557,North East,Store,Sports,Yoga Mat,1,30.08,12,0.1,27.07,12,15.07,5,No
ORD-00466,2024-09-05,2024-09,CUS-0412,London,Store,Books,Data Analytics Handbook,1,38.2,14,0.1,34.38,14,20.38,4.1,No
ORD-01751,2024-09-06,2024-09,CUS-0134,South East,Online,Sports,Fitness Tracker,3,52.53,27,0.1,141.83,81,60.83,3.4,No
ORD-00418,2024-09-06,2024-09,CUS-0321,South West,Marketplace,Home,Air Fryer,2,120.38,69,0,240.76,138,102.76,5,No
ORD-01729,2024-09-07,2024-09,CUS-0522,South West,Store,Sports,Fitness Tracker,2,55.96,27,0,111.92,54,57.92,5,No
ORD-00476,2024-09-08,2024-09,CUS-0588,North East,Online,Electronics,Bluetooth Speaker,1,68.07,34,0,68.07,34,34.07,3.3,No
ORD-00535,2024-09-08,2024-09,CUS-0135,South West,Marketplace,Books,Business Intelligence Guide,4,33.34,12,0,133.36,48,85.36,4.7,No
ORD-00373,2024-09-09,2024-09,CUS-0572,South East,Marketplace,Electronics,Wireless Headphones,1,93.21,48,0,93.21,48,45.21,3.4,No
ORD-00103,2024-09-10,2024-09,CUS-0579,South West,Marketplace,Electronics,Smart Watch,5,165.2,92,0.2,660.8,460,200.8,3.3,No
ORD-00964,2024-09-11,2024-09,CUS-0532,South East,Marketplace,Fashion,Backpack,4,48.47,21,0.2,155.1,84,71.1,4.3,No
ORD-00826,2024-09-12,2024-09,CUS-0088,Midlands,Online,Home,Desk Lamp,5,33.28,17,0,166.4,85,81.4,4,No
ORD-00764,2024-09-13,2024-09,CUS-0073,Midlands,Marketplace,Sports,Running Shoes,5,83.68,38,0,418.4,190,228.4,4.6,No
ORD-01506,2024-09-13,2024-09,CUS-0064,Scotland,Store,Home,Air Fryer,4,114.46,69,0.1,412.06,276,136.06,3.7,No
ORD-01734,2024-09-14,2024-09,CUS-0388,South East,Online,Books,Business Intelligence Guide,2,36.36,12,0,72.72,24,48.72,3.3,No
ORD-00620,2024-09-14,2024-09,CUS-0525,North West,Store,Sports,Yoga Mat,2,31.36,12,0.2,50.18,24,26.18,3.7,No
ORD-01074,2024-09-14,2024-09,CUS-0341,Wales,Marketplace,Electronics,Smart Watch,3,167.25,92,0,501.75,276,225.75,3.4,No
ORD-01320,2024-09-14,2024-09,CUS-0408,Wales,Store,Beauty,Skin Care Set,1,43.67,18,0,43.67,18,25.67,4.4,No
ORD-00109,2024-09-14,2024-09,CUS-0054,South East,Store,Books,Business Intelligence Guide,5,34.71,12,0,173.55,60,113.55,4,No
ORD-00509,2024-09-15,2024-09,CUS-0160,Midlands,Online,Fashion,Winter Jacket,3,94.63,46,0.05,269.7,138,131.7,4.7,No
ORD-00528,2024-09-15,2024-09,CUS-0084,South West,Store,Fashion,Backpack,1,47.61,21,0.1,42.85,21,21.85,5,No
ORD-00018,2024-09-15,2024-09,CUS-0306,South East,Marketplace,Books,Data Analytics Handbook,2,40.78,14,0.15,69.33,28,41.33,3.6,No
ORD-00660,2024-09-15,2024-09,CUS-0480,Scotland,Store,Beauty,Skin Care Set,2,45.02,18,0,90.04,36,54.04,3.7,No
ORD-00534,2024-09-16,2024-09,CUS-0584,North East,Marketplace,Sports,Running Shoes,2,79.53,38,0.15,135.2,76,59.2,3.3,Yes
ORD-00973,2024-09-16,2024-09,CUS-0032,North East,Online,Books,Data Analytics Handbook,1,40.21,14,0.15,34.18,14,20.18,4.7,No
ORD-00694,2024-09-16,2024-09,CUS-0153,Scotland,Marketplace,Fashion,Classic Trainers,2,67.47,32,0.1,121.45,64,57.45,4.5,No
ORD-00342,2024-09-16,2024-09,CUS-0403,Wales,Online,Home,Desk Lamp,5,35.68,17,0.1,160.56,85,75.56,3.9,No
ORD-00459,2024-09-16,2024-09,CUS-0167,North East,Online,Home,Air Fryer,1,120.02,69,0.2,96.02,69,27.02,4.8,No
ORD-00677,2024-09-17,2024-09,CUS-0565,South East,Online,Beauty,Hair Dryer,3,59.43,29,0.1,160.46,87,73.46,3.6,No
ORD-01607,2024-09-17,2024-09,CUS-0451,North West,Marketplace,Beauty,Skin Care Set,1,44.2,18,0.15,37.57,18,19.57,4.1,No
ORD-00926,2024-09-17,2024-09,CUS-0149,Wales,Marketplace,Home,Coffee Maker,2,78.05,41,0.2,124.88,82,42.88,4.2,Yes
ORD-00500,2024-09-18,2024-09,CUS-0529,North East,Marketplace,Sports,Fitness Tracker,1,57.67,27,0.1,51.9,27,24.9,4.1,No
ORD-01165,2024-09-19,2024-09,CUS-0291,North East,Store,Fashion,Winter Jacket,5,96.12,46,0.15,408.51,230,178.51,4.7,No
ORD-00499,2024-09-19,2024-09,CUS-0445,North East,Marketplace,Home,Air Fryer,3,116.93,69,0.05,333.25,207,126.25,4.1,No
ORD-00661,2024-09-19,2024-09,CUS-0039,Wales,Marketplace,Sports,Fitness Tracker,2,56.62,27,0.1,101.92,54,47.92,3.8,No
ORD-01291,2024-09-19,2024-09,CUS-0021,Midlands,Marketplace,Home,Air Fryer,2,123.04,69,0,246.08,138,108.08,4.8,No
ORD-01719,2024-09-21,2024-09,CUS-0486,North West,Online,Electronics,Bluetooth Speaker,3,64.36,34,0,193.08,102,91.08,3.4,No
ORD-00988,2024-09-21,2024-09,CUS-0103,South West,Store,Home,Air Fryer,4,122.85,69,0.1,442.26,276,166.26,3.5,No
ORD-00134,2024-09-21,2024-09,CUS-0278,South East,Store,Books,Data Analytics Handbook,4,41.47,14,0.1,149.29,56,93.29,4.7,No
ORD-00391,2024-09-22,2024-09,CUS-0074,Scotland,Store,Home,Coffee Maker,5,73.21,41,0.1,329.45,205,124.45,4.7,No
ORD-00805,2024-09-22,2024-09,CUS-0157,Wales,Marketplace,Home,Desk Lamp,4,36.33,17,0,145.32,68,77.32,4.1,No
ORD-00084,2024-09-22,2024-09,CUS-0444,Wales,Store,Books,Data Analytics Handbook,4,40.17,14,0.05,152.65,56,96.65,5,No
ORD-00004,2024-09-23,2024-09,CUS-0418,South East,Marketplace,Sports,Yoga Mat,1,29.78,12,0,29.78,12,17.78,3.6,No
ORD-00804,2024-09-23,2024-09,CUS-0233,Scotland,Store,Sports,Fitness Tracker,3,53.17,27,0,159.51,81,78.51,3.5,No
ORD-00389,2024-09-23,2024-09,CUS-0410,London,Online,Electronics,Bluetooth Speaker,1,61.81,34,0.05,58.72,34,24.72,3.7,No
ORD-01797,2024-09-23,2024-09,CUS-0159,South East,Store,Home,Coffee Maker,1,73.44,41,0.05,69.77,41,28.77,4.7,No
ORD-00407,2024-09-24,2024-09,CUS-0291,North West,Marketplace,Home,Air Fryer,2,125.18,69,0.1,225.32,138,87.32,5,No
ORD-00379,2024-09-26,2024-09,CUS-0095,London,Store,Fashion,Winter Jacket,5,96.3,46,0.2,385.2,230,155.2,3.9,No
ORD-00160,2024-09-26,2024-09,CUS-0174,Midlands,Marketplace,Electronics,Bluetooth Speaker,5,67.04,34,0,335.2,170,165.2,3.8,No
ORD-01039,2024-09-27,2024-09,CUS-0463,North West,Store,Fashion,Classic Trainers,1,73.3,32,0.05,69.63,32,37.63,3.9,No
ORD-00067,2024-09-27,2024-09,CUS-0175,South West,Online,Home,Coffee Maker,2,73.2,41,0,146.4,82,64.4,4.9,No
ORD-00837,2024-09-27,2024-09,CUS-0193,South West,Online,Home,Coffee Maker,3,74.2,41,0.2,178.08,123,55.08,4.6,No
ORD-01200,2024-09-27,2024-09,CUS-0387,North East,Marketplace,Books,Business Intelligence Guide,2,34.49,12,0,68.98,24,44.98,4.2,No
ORD-00258,2024-09-28,2024-09,CUS-0340,North East,Online,Home,Air Fryer,1,120.73,69,0,120.73,69,51.73,4.1,No
ORD-00558,2024-09-28,2024-09,CUS-0540,Scotland,Store,Electronics,Wireless Headphones,1,85.75,48,0,85.75,48,37.75,3.4,No
ORD-01480,2024-09-30,2024-09,CUS-0417,Midlands,Store,Fashion,Winter Jacket,4,90.69,46,0.15,308.35,184,124.35,5,No
ORD-01374,2024-10-01,2024-10,CUS-0573,Wales,Online,Sports,Fitness Tracker,3,55.96,27,0,167.88,81,86.88,5,No
ORD-01606,2024-10-01,2024-10,CUS-0353,South East,Online,Sports,Fitness Tracker,4,54.3,27,0,217.2,108,109.2,5,No
ORD-01424,2024-10-01,2024-10,CUS-0388,Scotland,Marketplace,Electronics,Bluetooth Speaker,4,63.97,34,0.05,243.09,136,107.09,4.9,No
ORD-00766,2024-10-02,2024-10,CUS-0487,Scotland,Marketplace,Fashion,Winter Jacket,2,94.67,46,0,189.34,92,97.34,4,No
ORD-01705,2024-10-02,2024-10,CUS-0090,Scotland,Store,Beauty,Hair Dryer,5,60.03,29,0.1,270.14,145,125.14,3.8,No
ORD-01179,2024-10-02,2024-10,CUS-0272,South West,Marketplace,Books,Business Intelligence Guide,1,35.88,12,0,35.88,12,23.88,4.3,No
ORD-00863,2024-10-03,2024-10,CUS-0015,South East,Marketplace,Home,Desk Lamp,2,35.83,17,0.1,64.49,34,30.49,4.3,No
ORD-01330,2024-10-03,2024-10,CUS-0033,Scotland,Store,Sports,Running Shoes,2,80.73,38,0.1,145.31,76,69.31,3.5,No
ORD-00127,2024-10-04,2024-10,CUS-0523,North West,Marketplace,Books,Business Intelligence Guide,1,33.35,12,0,33.35,12,21.35,4.9,No
ORD-00249,2024-10-04,2024-10,CUS-0006,Wales,Marketplace,Home,Air Fryer,1,117.46,69,0.15,99.84,69,30.84,5,No
ORD-01077,2024-10-05,2024-10,CUS-0056,North West,Store,Fashion,Backpack,3,48.32,21,0.15,123.22,63,60.22,4.4,No
ORD-00375,2024-10-05,2024-10,CUS-0373,Scotland,Store,Sports,Running Shoes,3,77.99,38,0,233.97,114,119.97,4.7,No
ORD-01671,2024-10-06,2024-10,CUS-0398,Wales,Store,Home,Coffee Maker,1,76.6,41,0.2,61.28,41,20.28,4.5,No
ORD-01794,2024-10-06,2024-10,CUS-0386,London,Online,Home,Coffee Maker,4,78.63,41,0.15,267.34,164,103.34,4.1,No
ORD-00027,2024-10-07,2024-10,CUS-0263,London,Online,Beauty,Skin Care Set,3,47.24,18,0.15,120.46,54,66.46,4.2,No
ORD-01759,2024-10-07,2024-10,CUS-0190,Wales,Store,Beauty,Skin Care Set,4,44.64,18,0,178.56,72,106.56,4.5,No
ORD-01731,2024-10-07,2024-10,CUS-0302,South West,Online,Fashion,Winter Jacket,1,96.35,46,0.1,86.72,46,40.72,4.8,No
ORD-00854,2024-10-07,2024-10,CUS-0454,Wales,Store,Books,Business Intelligence Guide,1,35.31,12,0.1,31.78,12,19.78,4.4,No
ORD-01604,2024-10-07,2024-10,CUS-0017,North West,Online,Fashion,Backpack,1,51.73,21,0,51.73,21,30.73,5,No
ORD-00662,2024-10-08,2024-10,CUS-0514,London,Store,Fashion,Winter Jacket,1,93.23,46,0,93.23,46,47.23,4.3,No
ORD-01279,2024-10-09,2024-10,CUS-0318,Midlands,Marketplace,Home,Air Fryer,3,123.6,69,0.2,296.64,207,89.64,5,No
ORD-00780,2024-10-09,2024-10,CUS-0119,Scotland,Store,Home,Air Fryer,5,125.4,69,0,627,345,282,5,No
ORD-01031,2024-10-10,2024-10,CUS-0220,Scotland,Store,Fashion,Backpack,3,48.8,21,0,146.4,63,83.4,3.8,No
ORD-01218,2024-10-10,2024-10,CUS-0510,Wales,Store,Electronics,Wireless Headphones,1,91.82,48,0,91.82,48,43.82,5,No
ORD-01030,2024-10-11,2024-10,CUS-0159,Scotland,Store,Sports,Yoga Mat,3,29.31,12,0.05,83.53,36,47.53,4.5,No
ORD-01384,2024-10-11,2024-10,CUS-0194,South East,Marketplace,Home,Desk Lamp,3,34.14,17,0.15,87.06,51,36.06,3.6,No
ORD-01678,2024-10-12,2024-10,CUS-0227,North East,Online,Books,Data Analytics Handbook,4,41.54,14,0,166.16,56,110.16,4.4,No
ORD-00972,2024-10-12,2024-10,CUS-0339,South West,Store,Beauty,Skin Care Set,3,43.9,18,0,131.7,54,77.7,4.5,No
ORD-01628,2024-10-12,2024-10,CUS-0071,Wales,Online,Sports,Fitness Tracker,1,54.36,27,0,54.36,27,27.36,3.4,Yes
ORD-00951,2024-10-13,2024-10,CUS-0164,North East,Marketplace,Beauty,Hair Dryer,4,57.24,29,0.2,183.17,116,67.17,3.7,No
ORD-00538,2024-10-13,2024-10,CUS-0020,North West,Marketplace,Beauty,Hair Dryer,1,58.19,29,0.05,55.28,29,26.28,3.4,Yes
ORD-01004,2024-10-14,2024-10,CUS-0291,South East,Store,Sports,Yoga Mat,2,30.41,12,0,60.82,24,36.82,4.9,No
ORD-01432,2024-10-14,2024-10,CUS-0573,South West,Store,Electronics,Wireless Headphones,5,93.89,48,0.1,422.51,240,182.51,3.9,No
ORD-01355,2024-10-14,2024-10,CUS-0045,South East,Marketplace,Fashion,Winter Jacket,4,92.77,46,0,371.08,184,187.08,5,No
ORD-00220,2024-10-16,2024-10,CUS-0565,London,Store,Home,Coffee Maker,1,72.25,41,0,72.25,41,31.25,3.9,No
ORD-00485,2024-10-16,2024-10,CUS-0120,London,Marketplace,Home,Air Fryer,5,118.92,69,0,594.6,345,249.6,4.8,No
ORD-01090,2024-10-17,2024-10,CUS-0027,North West,Online,Home,Coffee Maker,5,74.13,41,0,370.65,205,165.65,4.9,No
ORD-01178,2024-10-17,2024-10,CUS-0144,South West,Online,Fashion,Classic Trainers,1,68.44,32,0.15,58.17,32,26.17,3.8,No
ORD-00163,2024-10-17,2024-10,CUS-0453,Scotland,Online,Beauty,Skin Care Set,3,47.2,18,0.15,120.36,54,66.36,5,No
ORD-01745,2024-10-18,2024-10,CUS-0511,South West,Marketplace,Home,Coffee Maker,3,74.53,41,0.2,178.87,123,55.87,3.3,No
ORD-01151,2024-10-18,2024-10,CUS-0216,North East,Store,Beauty,Skin Care Set,2,45.34,18,0.2,72.54,36,36.54,3.5,Yes
ORD-01014,2024-10-19,2024-10,CUS-0253,South East,Online,Electronics,Bluetooth Speaker,2,64.73,34,0.2,103.57,68,35.57,3.3,No
ORD-01508,2024-10-19,2024-10,CUS-0386,North East,Marketplace,Sports,Fitness Tracker,4,54.6,27,0,218.4,108,110.4,4.3,Yes
ORD-01369,2024-10-19,2024-10,CUS-0619,North West,Marketplace,Electronics,Smart Watch,1,166.87,92,0.15,141.84,92,49.84,3.4,No
ORD-00113,2024-10-20,2024-10,CUS-0154,South West,Online,Electronics,Bluetooth Speaker,3,65.5,34,0.1,176.85,102,74.85,4.5,No
ORD-00268,2024-10-20,2024-10,CUS-0227,South East,Marketplace,Books,Business Intelligence Guide,3,34.71,12,0,104.13,36,68.13,5,No
ORD-00007,2024-10-21,2024-10,CUS-0144,Scotland,Store,Sports,Yoga Mat,5,29.06,12,0.05,138.03,60,78.03,4.2,No
ORD-01276,2024-10-22,2024-10,CUS-0570,Scotland,Online,Fashion,Backpack,2,51.79,21,0.15,88.04,42,46.04,4.7,No
ORD-00073,2024-10-23,2024-10,CUS-0022,South East,Store,Fashion,Winter Jacket,5,92.13,46,0.2,368.52,230,138.52,4.9,No
ORD-00936,2024-10-23,2024-10,CUS-0532,Midlands,Store,Books,Data Analytics Handbook,2,40.1,14,0.1,72.18,28,44.18,3.6,No
ORD-01346,2024-10-24,2024-10,CUS-0355,South West,Store,Fashion,Classic Trainers,3,73.28,32,0,219.84,96,123.84,4.1,No
ORD-00923,2024-10-24,2024-10,CUS-0003,Wales,Marketplace,Electronics,Bluetooth Speaker,5,67.07,34,0.05,318.58,170,148.58,4,No
ORD-01012,2024-10-24,2024-10,CUS-0540,South West,Store,Electronics,Wireless Headphones,3,93.14,48,0,279.42,144,135.42,4.1,No
ORD-01152,2024-10-24,2024-10,CUS-0180,Wales,Online,Electronics,Wireless Headphones,5,85.66,48,0.05,406.88,240,166.88,5,No
ORD-00691,2024-10-24,2024-10,CUS-0226,Wales,Marketplace,Beauty,Skin Care Set,1,44.43,18,0,44.43,18,26.43,5,No
ORD-00818,2024-10-25,2024-10,CUS-0476,Midlands,Marketplace,Fashion,Classic Trainers,2,70.51,32,0,141.02,64,77.02,3.8,No
ORD-00406,2024-10-25,2024-10,CUS-0151,South West,Store,Beauty,Skin Care Set,1,43.78,18,0.05,41.59,18,23.59,3.5,No
ORD-00114,2024-10-27,2024-10,CUS-0031,Midlands,Online,Fashion,Backpack,1,50.32,21,0.05,47.8,21,26.8,4.7,No
ORD-00171,2024-10-27,2024-10,CUS-0014,Scotland,Store,Books,Business Intelligence Guide,2,34.71,12,0.1,62.48,24,38.48,4.5,No
ORD-01653,2024-10-28,2024-10,CUS-0505,Wales,Store,Fashion,Winter Jacket,2,93.4,46,0.2,149.44,92,57.44,4.4,No
ORD-01585,2024-10-28,2024-10,CUS-0413,North East,Store,Fashion,Winter Jacket,2,94.94,46,0.1,170.89,92,78.89,4.4,No
ORD-00506,2024-10-28,2024-10,CUS-0331,North West,Online,Home,Coffee Maker,4,71.83,41,0,287.32,164,123.32,4.9,No
ORD-00783,2024-10-30,2024-10,CUS-0197,Midlands,Marketplace,Books,Business Intelligence Guide,1,35.85,12,0,35.85,12,23.85,3.7,No
ORD-00064,2024-10-30,2024-10,CUS-0177,Scotland,Store,Books,Business Intelligence Guide,5,35.67,12,0,178.35,60,118.35,4.6,No
ORD-00770,2024-11-01,2024-11,CUS-0350,Midlands,Online,Home,Air Fryer,2,114.49,69,0.1,206.08,138,68.08,3.9,No
ORD-01025,2024-11-01,2024-11,CUS-0176,South East,Store,Electronics,Bluetooth Speaker,4,66.2,34,0,264.8,136,128.8,3.2,Yes
ORD-01523,2024-11-01,2024-11,CUS-0149,South West,Online,Sports,Fitness Tracker,3,52.61,27,0,157.83,81,76.83,4.6,No
ORD-01159,2024-11-01,2024-11,CUS-0173,South West,Online,Home,Desk Lamp,5,35.01,17,0.15,148.79,85,63.79,5,No
ORD-00371,2024-11-02,2024-11,CUS-0472,London,Marketplace,Books,Business Intelligence Guide,2,36.59,12,0,73.18,24,49.18,3.9,No
ORD-00665,2024-11-03,2024-11,CUS-0314,London,Store,Fashion,Winter Jacket,4,94.52,46,0.15,321.37,184,137.37,3.7,No
ORD-01282,2024-11-03,2024-11,CUS-0365,North West,Store,Home,Air Fryer,3,116.19,69,0,348.57,207,141.57,3.9,No
ORD-01356,2024-11-03,2024-11,CUS-0341,Wales,Online,Electronics,Bluetooth Speaker,3,65.99,34,0.1,178.17,102,76.17,5,No
ORD-00399,2024-11-04,2024-11,CUS-0335,London,Marketplace,Home,Coffee Maker,3,75.78,41,0,227.34,123,104.34,4.5,No
ORD-00308,2024-11-04,2024-11,CUS-0303,Midlands,Marketplace,Fashion,Backpack,3,51.58,21,0,154.74,63,91.74,4.5,No
ORD-00102,2024-11-05,2024-11,CUS-0419,North West,Online,Home,Air Fryer,3,120.89,69,0.2,290.14,207,83.14,3.6,No
ORD-00828,2024-11-06,2024-11,CUS-0610,London,Marketplace,Fashion,Classic Trainers,1,73.4,32,0.1,66.06,32,34.06,3.3,No
ORD-01521,2024-11-06,2024-11,CUS-0606,North East,Store,Books,Business Intelligence Guide,3,34.11,12,0.1,92.1,36,56.1,3.7,No
ORD-00126,2024-11-07,2024-11,CUS-0616,Wales,Marketplace,Fashion,Classic Trainers,1,68.77,32,0.05,65.33,32,33.33,4.2,Yes
ORD-00695,2024-11-07,2024-11,CUS-0537,South West,Marketplace,Home,Coffee Maker,3,75.19,41,0.15,191.73,123,68.73,5,No
ORD-00844,2024-11-07,2024-11,CUS-0537,North West,Online,Home,Coffee Maker,5,78.1,41,0,390.5,205,185.5,4.7,Yes
ORD-00529,2024-11-08,2024-11,CUS-0237,Wales,Marketplace,Fashion,Backpack,5,50.71,21,0,253.55,105,148.55,4.4,No
ORD-01043,2024-11-08,2024-11,CUS-0187,Midlands,Marketplace,Electronics,Smart Watch,1,159.92,92,0.05,151.92,92,59.92,4.5,No
ORD-00138,2024-11-09,2024-11,CUS-0468,Wales,Marketplace,Electronics,Bluetooth Speaker,4,65.77,34,0.1,236.77,136,100.77,3.6,No
ORD-00434,2024-11-10,2024-11,CUS-0529,North West,Online,Home,Air Fryer,1,124.76,69,0.05,118.52,69,49.52,5,No
ORD-01498,2024-11-10,2024-11,CUS-0482,South East,Online,Beauty,Hair Dryer,5,57.56,29,0.15,244.63,145,99.63,3.3,No
ORD-01244,2024-11-10,2024-11,CUS-0215,London,Marketplace,Sports,Running Shoes,2,81.29,38,0.2,130.06,76,54.06,4.4,No
ORD-00013,2024-11-11,2024-11,CUS-0271,Midlands,Store,Books,Data Analytics Handbook,1,41.69,14,0.15,35.44,14,21.44,3.5,No
ORD-00501,2024-11-11,2024-11,CUS-0524,Scotland,Online,Books,Data Analytics Handbook,3,38.06,14,0.1,102.76,42,60.76,4.7,No
ORD-00645,2024-11-12,2024-11,CUS-0587,South West,Store,Sports,Running Shoes,1,76.38,38,0.15,64.92,38,26.92,3.4,No
ORD-00560,2024-11-13,2024-11,CUS-0031,South East,Online,Home,Desk Lamp,3,35.34,17,0,106.02,51,55.02,4.7,No
ORD-00504,2024-11-13,2024-11,CUS-0551,North West,Store,Home,Air Fryer,1,124.53,69,0,124.53,69,55.53,4.3,No
ORD-01308,2024-11-13,2024-11,CUS-0394,South West,Marketplace,Beauty,Hair Dryer,3,59.64,29,0.05,169.97,87,82.97,3.9,Yes
ORD-00298,2024-11-13,2024-11,CUS-0153,South East,Store,Beauty,Hair Dryer,4,57.61,29,0.2,184.35,116,68.35,4.3,Yes
ORD-01253,2024-11-13,2024-11,CUS-0402,South West,Online,Beauty,Skin Care Set,3,44.37,18,0,133.11,54,79.11,5,No
ORD-00107,2024-11-13,2024-11,CUS-0197,North West,Store,Beauty,Skin Care Set,4,45.89,18,0.15,156.03,72,84.03,4.9,No
ORD-01219,2024-11-14,2024-11,CUS-0427,South East,Marketplace,Home,Air Fryer,5,125.42,69,0.15,533.04,345,188.04,3.5,No
ORD-01422,2024-11-15,2024-11,CUS-0387,South West,Marketplace,Home,Desk Lamp,5,34.13,17,0.2,136.52,85,51.52,4,No
ORD-01664,2024-11-16,2024-11,CUS-0233,North East,Store,Fashion,Backpack,1,50.07,21,0.1,45.06,21,24.06,5,No
ORD-01015,2024-11-16,2024-11,CUS-0358,Midlands,Online,Books,Data Analytics Handbook,3,39.93,14,0,119.79,42,77.79,3.7,No
ORD-01647,2024-11-16,2024-11,CUS-0288,North East,Marketplace,Beauty,Skin Care Set,2,45.58,18,0.15,77.49,36,41.49,3.6,No
ORD-00315,2024-11-16,2024-11,CUS-0365,Wales,Marketplace,Electronics,Wireless Headphones,4,92.31,48,0.2,295.39,192,103.39,4,No
ORD-00884,2024-11-17,2024-11,CUS-0288,Wales,Online,Sports,Fitness Tracker,1,54.46,27,0.05,51.74,27,24.74,3.7,No
ORD-01590,2024-11-17,2024-11,CUS-0370,South West,Online,Books,Data Analytics Handbook,2,39.26,14,0.2,62.82,28,34.82,4.5,Yes
ORD-00594,2024-11-18,2024-11,CUS-0554,London,Online,Sports,Fitness Tracker,5,54.71,27,0.15,232.52,135,97.52,5,No
ORD-00356,2024-11-18,2024-11,CUS-0603,Midlands,Marketplace,Fashion,Classic Trainers,1,68.92,32,0.1,62.03,32,30.03,4.5,No
ORD-00369,2024-11-18,2024-11,CUS-0322,Wales,Online,Fashion,Backpack,1,48.82,21,0.05,46.38,21,25.38,3.7,No
ORD-01769,2024-11-19,2024-11,CUS-0066,Scotland,Marketplace,Electronics,Wireless Headphones,5,88.34,48,0.2,353.36,240,113.36,4.5,Yes
ORD-00196,2024-11-19,2024-11,CUS-0222,Wales,Marketplace,Fashion,Backpack,5,50.85,21,0,254.25,105,149.25,5,No
ORD-00319,2024-11-19,2024-11,CUS-0143,Scotland,Marketplace,Sports,Fitness Tracker,4,55.45,27,0.2,177.44,108,69.44,4.9,No
ORD-00930,2024-11-20,2024-11,CUS-0435,South West,Marketplace,Sports,Running Shoes,1,78.31,38,0,78.31,38,40.31,3.7,No
ORD-01231,2024-11-21,2024-11,CUS-0466,North West,Marketplace,Home,Coffee Maker,3,78.61,41,0,235.83,123,112.83,3.8,No
ORD-00457,2024-11-21,2024-11,CUS-0035,South West,Marketplace,Fashion,Classic Trainers,1,69.14,32,0.05,65.68,32,33.68,3.3,No
ORD-01057,2024-11-21,2024-11,CUS-0373,South West,Online,Electronics,Wireless Headphones,5,91.18,48,0.05,433.11,240,193.11,4.2,No
ORD-00458,2024-11-21,2024-11,CUS-0571,Wales,Online,Fashion,Winter Jacket,4,92.45,46,0.1,332.82,184,148.82,3.7,No
ORD-00744,2024-11-21,2024-11,CUS-0025,Scotland,Online,Electronics,Wireless Headphones,2,89.49,48,0,178.98,96,82.98,3.3,No
ORD-00629,2024-11-21,2024-11,CUS-0188,Scotland,Store,Sports,Fitness Tracker,1,54.72,27,0,54.72,27,27.72,3.5,No
ORD-01380,2024-11-21,2024-11,CUS-0530,North East,Online,Home,Coffee Maker,2,73.75,41,0.05,140.13,82,58.13,3.9,No
ORD-01780,2024-11-22,2024-11,CUS-0203,Wales,Online,Home,Desk Lamp,3,35.51,17,0,106.53,51,55.53,3.4,No
ORD-00874,2024-11-23,2024-11,CUS-0175,Scotland,Marketplace,Sports,Yoga Mat,5,30.47,12,0.1,137.12,60,77.12,4.9,No
ORD-00302,2024-11-23,2024-11,CUS-0435,Midlands,Online,Books,Business Intelligence Guide,4,34.41,12,0,137.64,48,89.64,4.3,No
ORD-00042,2024-11-23,2024-11,CUS-0481,North East,Online,Fashion,Winter Jacket,1,94.9,46,0.05,90.16,46,44.16,4.8,No
ORD-01232,2024-11-23,2024-11,CUS-0128,North East,Marketplace,Home,Coffee Maker,3,76.67,41,0.1,207.01,123,84.01,4.7,No
ORD-00757,2024-11-23,2024-11,CUS-0380,South East,Marketplace,Fashion,Classic Trainers,3,68.05,32,0.15,173.53,96,77.53,3.5,No
ORD-00404,2024-11-24,2024-11,CUS-0593,North West,Marketplace,Sports,Yoga Mat,5,29.32,12,0.1,131.94,60,71.94,4.3,No
ORD-00020,2024-11-24,2024-11,CUS-0262,North East,Store,Sports,Yoga Mat,2,30.14,12,0.1,54.25,24,30.25,5,No
ORD-00316,2024-11-24,2024-11,CUS-0436,Midlands,Marketplace,Electronics,Wireless Headphones,3,86.63,48,0.05,246.9,144,102.9,3.2,No
ORD-01657,2024-11-25,2024-11,CUS-0063,South East,Online,Home,Coffee Maker,3,77.71,41,0.05,221.47,123,98.47,5,No
ORD-00412,2024-11-25,2024-11,CUS-0417,South West,Store,Beauty,Skin Care Set,3,46.33,18,0,138.99,54,84.99,3.4,No
ORD-00201,2024-11-25,2024-11,CUS-0122,South West,Store,Home,Desk Lamp,4,33.95,17,0.15,115.43,68,47.43,3.8,Yes
ORD-00631,2024-11-25,2024-11,CUS-0330,Wales,Online,Home,Desk Lamp,5,35.16,17,0,175.8,85,90.8,4.5,No
